# Constructed from biom file
OTUID	W.R4.a	W.R1.b	W.R5.a	W.R2.b	W.R5.b	W.R1.a	W.R3.a	M.NF.R2.a	M.NF.R5.a	M.NF.R1.b	M.M.R3.a	M.M.R5.a	M.NF.R4.a	W.R3.b	M.NF.R3.b	M.M.R2.a	M.M.R1.a	M.M.R4.a
f2dccd61ffc24f9531e3475b2392d722	0.0	0.0	0.0	2.0	4.0	0.0	4.0	1.0	3.0	12.0	9.0	5.0	7.0	9.0	15.0	4.0	3.0	22.0
960760ae21982b0ed333f6f29c2ccf5e	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	325.0	9.0	0.0	0.0	396.0	0.0	0.0
288fe440d2e7db9b40ee62157b247f79	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	8.0	0.0	3.0	5.0	6.0	2.0	4.0	0.0	6.0	5.0
3ce146733cfa1b3eb3f846194192ba3f	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0
eb790d5a492cd2dfb90788bad84e7965	0.0	0.0	0.0	2.0	0.0	90.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	2.0	4.0	10.0
ca6861b733d8fc30e4139ed8d806ebb7	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	34.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0
4658a2584563f693587c7398efa586d1	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	0.0	20.0	2.0	0.0	4.0	0.0	13.0	0.0	0.0	3.0
61a6a28b3d3d89c65c44c1577505e0fe	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
171de4147611249f6f5d78260bd7b32c	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
537127c717f7649026aa0e847a24673f	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	36.0	0.0	438.0	0.0	0.0	0.0	703.0	151.0	12473.0
b66222a22e6285140488a8afbd737521	0.0	0.0	0.0	0.0	148.0	0.0	16.0	0.0	0.0	39.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
c1555a974b38134460b9d4e95d86671f	0.0	0.0	0.0	0.0	84.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a90463aae1896476b738f0477933cd81	0.0	0.0	0.0	0.0	73.0	0.0	7.0	0.0	0.0	20.0	4.0	50.0	18.0	2.0	0.0	31.0	12.0	0.0
f01c9d674163aa53cab9673520179ed8	0.0	0.0	0.0	0.0	66.0	0.0	0.0	2.0	0.0	0.0	6.0	2.0	0.0	2.0	3.0	15.0	9.0	27.0
5a5deda8add77fc5b5e6aaf9efe56f38	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
448599cd116c95dc679660a470a47edc	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5110d2e3020533ca10f3aaf4831bcd06	0.0	0.0	0.0	0.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6eadc0f58be60b7a456979007dbf750c	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c0fa6a8ce0a411a9722da3fca9cf753	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	0.0	10503.0	0.0	128.0	0.0
40723074e34c269c87ce5055ea5a8265	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdfb6b243378eb215dcde784374e5041	0.0	0.0	0.0	0.0	15.0	0.0	0.0	11.0	4.0	12.0	0.0	2.0	0.0	0.0	0.0	5.0	506.0	166.0
6d43d4e3fe1ad5852f2d1955c68582c1	0.0	0.0	0.0	0.0	13.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c723185428210d4d54db69a7bfb70864	0.0	0.0	0.0	0.0	12.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	868.0	2.0	8760.0	0.0	12162.0	0.0
09326585eb6f9be5bd9a8f1dba96c45c	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	237.0	0.0	0.0	22.0	0.0	6717.0	0.0	393.0	4341.0
6ea98e6377c5900e61bcac9e44ef0e9a	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad49d08e2338f6bae0df673d88bccd03	0.0	0.0	0.0	0.0	7.0	0.0	1933.0	3.0	0.0	0.0	0.0	0.0	20.0	9395.0	0.0	6.0	0.0	1.0
f0739fa4c615e0fb302050fbc27e0b3e	0.0	0.0	0.0	0.0	6.0	0.0	2.0	3.0	2.0	2.0	0.0	0.0	3.0	2.0	3.0	0.0	3.0	10.0
b3a92d44a52d4c96b1855019dddd0b48	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
0072263b417219101d775530bf3738f5	0.0	0.0	0.0	0.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	2.0	3.0	0.0	3.0	0.0	0.0	5.0
f23532256863859cd42b6b30c9ac3abf	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
be250ac7d7cc346e9075cd4d2b799f1b	0.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea6a11caab8af9ea9da8c713c619acfc	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0
3332d888158a1092226434a361b445b2	0.0	0.0	0.0	0.0	3.0	3.0	0.0	34.0	18.0	402.0	115.0	0.0	18.0	0.0	3438.0	0.0	1458.0	0.0
e71da77ea8c2e09ad90d02bfaa7d49de	0.0	0.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	12.0	0.0	3.0	0.0	0.0	7.0	48.0	46.0
74fc706267df093cb9512aa8ea8e516f	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	3.0
542a8dc70b786362780f14e0fb642ca7	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0
2ae45db2185eb95e36fce67f2915c5cd	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	6.0	9.0	7.0	11.0
aa6486d5276e236ae3d02c5b4d1b2dcd	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
5377b765bae79107287a7e6fa9aec37f	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	20.0	3.0	0.0	0.0	9.0	8.0	3.0	23.0
9077050af4e6ef143d4d3e3fe38b8908	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0
0ebfd8049a37e7bbc56057d084c5178b	0.0	0.0	0.0	0.0	2.0	46.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0
0c2cd447e10d8ef517a016f7c29ca9bf	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	2.0	3.0	3.0	3.0	0.0	0.0	3.0	2.0	4.0
f77e48617a4ef1af3845571b597c1614	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0
30a8da77fdf7d642d7c21acc8133fc63	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
64bc9406b4e39119bf1c79047c21e27d	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	56.0	56.0	0.0	2.0	46.0	159.0	51.0	6.0
c95ec26dcbdeb1a51814958bd94e3cf7	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	5.0	0.0	16.0	5.0	2.0	13.0	13.0	4.0	13.0
f01350db60be2144ca813cdb2fbbbf87	0.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0
4a5ed30caa391086b78f7e663670fe16	0.0	0.0	0.0	0.0	2.0	0.0	557.0	0.0	0.0	1.0	0.0	0.0	56.0	17978.0	2.0	0.0	6.0	0.0
c8db2723b65ca0f84696522c4bfc3d3f	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	17.0	3.0	3.0	7.0	0.0	3.0	2.0	3.0	4.0
d75b57968136dedbab7ad8edf12a4fc7	0.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
e90b3e93c3dc646d840997ff28156112	0.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	2.0	3.0	0.0	2.0	4.0	0.0	0.0	0.0	1.0	3.0
273e426f871556578adb79933491b586	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3233.0	0.0	0.0	0.0
ef79a23b2872a9c3c959299a7967b0a9	0.0	0.0	0.0	0.0	0.0	647.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c6995471a9f43a9ad4b8d208e1952bb5	0.0	0.0	0.0	0.0	0.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002f273d191d4886f2193876bc2c7bf	0.0	0.0	0.0	0.0	0.0	403.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
b0083795ca3005bb2f407fadf198808c	0.0	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	318.0	0.0	0.0	0.0	0.0
8a05c9c3e8f81571a3ed4bbb0c0cb534	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9297116191ef9f285aacf00c0a473842	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d6315225a803d3102ca75a520002da6	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61f7066aecfef99f30b4c3bd32007643	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98585e360bbe3ec7b2e5c339ef5901cd	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f3edd0e3443e470be32c1f966622833	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
fdb3c5ee644202f058e8447299f4900e	0.0	0.0	0.0	0.0	0.0	102.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
cd0da7d5686fc787f1130b29ea531446	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0df1331482e97b02c44eed05f76d82a0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad1479b0a995e4a8a9e6f4a0c0ec844c	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835245450642ca8a7cbbc0a58a5cc4ff	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3cfc96b605cb3bca342fcc8f7641ce1f	0.0	0.0	0.0	0.0	0.0	92.0	4.0	3.0	2.0	6.0	4.0	4.0	3.0	0.0	4.0	2.0	2.0	5.0
e3ca78ecbd6cf5387e00a0d63b6c80f1	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51c496330c008b19083b55855a1d7438	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3824c64e85655e0e30b5bf219a113643	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f325f3a2e7ab20d20cf17be235a75d13	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16ee83c2d73212b2fcc2040ea080db6f	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d07b384e17dbef87cca24548cc9b3e4	0.0	0.0	0.0	0.0	0.0	80.0	23.0	4.0	0.0	50.0	10.0	16.0	20.0	0.0	37.0	46.0	26.0	14.0
d3ef1bad074877ebdfa9bfbe8148a6b7	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	2.0	0.0	2.0	0.0	7.0	0.0	1.0	0.0	1.0	5.0
4db44f4a6a3701dad8a26d297ffdb2ab	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d8826f27750d0f9900b4d8877a49e22	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289a20dc53dc8f41b9372ef7531e67ac	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8fb8320155bb140d9b805fb7a61afcd2	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02f0359de3c4c58aa4cac642217a8774	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7bc52643882689ed5b9d35cccf5f51e0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b699e07fd069073c571a7ae59055c07	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fed09b6a643237db8677c72dbeea8ef0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	26.0	4.0	0.0	11.0	0.0	274.0	40.0	5.0	175.0
9753a5a9957c95cac9fbe0a0e01ad418	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fcc3d0aed876c529e7d0c4473c42b70	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650ea773cd2042e423015c8a0e20640a	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfd98a38851705baa46b6838e8d91293	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32d7763afe0c43ba5d9a7f6bd5bc3484	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73ec47b2019508f326121274b6eb9494	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c94a0c06b4e3429b9ff194705356d73	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32f7b056f2ecdbca94b73c3356d2c932	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8369e8ec0bc4884f044ec8316af0fd7	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d09b87fc007fa4878d6f569d76db86d5	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d33922732b30b1cf2a1caf9d8c165d4	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345ad412517e20eb685a44c72f27466f	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf93d335fa7a8ed9db1727a6f93948c9	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	21.0	0.0	0.0	8.0	0.0	8.0	7.0	6.0	0.0
ee52e0ae3f4f8ba523333a2937527e96	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f678724adcc5613ee95f12caec8f5de1	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
5f14760be583ac2043df0d7baa963543	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3fcfbd8450e6b538d60d03095dde26a	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	30.0	0.0	0.0
94a8b85c765c323e3ba54e478964dbe3	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525a735b69274595c405c0714d89524	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
dfd14ab8680b3ee67bdf3d67d1655e03	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	195.0	55.0	28.0	1.0	0.0	326.0	16.0	2166.0	2307.0
b7addbcdae452d123ba38c2c82c1dcb9	0.0	0.0	0.0	0.0	0.0	4.0	0.0	18.0	9.0	0.0	3.0	42.0	752.0	0.0	107.0	35.0	2075.0	890.0
d9a35bc13a173b5971eccf747fca4420	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	52.0	40.0
875760e0d8e0ff67529e7dbaf6d1275f	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	2.0	4.0
bd5bf8bb49f2283a830d9160a6cf9558	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	14.0	5.0	2.0	8.0	0.0	0.0	0.0	3.0	4.0
00251e11fafd36143c92237a2bbd2c23	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	4.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0
b9247d8b896f7d72ecf174a9c8a2c931	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
8ebadfdcca96925606dafc3d59abf097	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	360.0	12.0	0.0	0.0	19.0	0.0	960.0	0.0
e88bf79e9cfb974803d0b9eef335a219	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	4.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0
533a056b6592b39062999b4c382d9fd1	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482.0	0.0
91e1b047699cc5b3e41fe59723bbf117	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	4.0
543a47b195c85f74730869a6f1145712	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
e6ac9182598b0e8cc9ab89ce7fa1e56c	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	8.0	0.0
431bacc5d7dc2501ef9ac682010eff46	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	853.0	2.0	0.0	0.0	1262.0	267.0	0.0
b9a21c0810aef696c9de6cac92aa4d6d	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0
e265635faf0317860dfad49ccfd1515a	0.0	0.0	0.0	0.0	0.0	0.0	7616.0	0.0	0.0	0.0	0.0	0.0	36.0	10790.0	0.0	2.0	21.0	19.0
b0a87fe96144dac1cc31513ae7df55f3	0.0	0.0	0.0	0.0	0.0	0.0	1207.0	0.0	0.0	0.0	0.0	0.0	0.0	498.0	0.0	0.0	0.0	0.0
d613b66d584048c201204c407054b70f	0.0	0.0	0.0	0.0	0.0	0.0	1078.0	0.0	0.0	0.0	0.0	0.0	0.0	5304.0	0.0	0.0	0.0	0.0
dba90e6407a281e53f753fbecccc154f	0.0	0.0	0.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0
8ce0279e1410ed3aad2f7d7e778deee3	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0.0
ef8119a7bb1750a269d720d07960d789	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
73279d9d78f9c99c7b3099b5d6055baf	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81be23abfc8224c29becefa8c5415e97	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
3ffcf4c9a146fa671dbdfe1de6b35627	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0	0.0	0.0	0.0
625875fbe720fcd3434fe4cef55e1d62	0.0	0.0	0.0	0.0	0.0	0.0	41.0	7.0	0.0	0.0	0.0	4.0	2.0	0.0	4.0	3.0	2.0	0.0
7d177f2a2886ebec9cfce913471385f1	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74cd7c25b266473a775b8bacab424af9	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	453.0	0.0	0.0	0.0	0.0
459bdb700f2b0de79c278dea5f4fd192	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ce4dcc26332d86d707a521532acd1ba	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	8.0	2520.0	0.0	0.0	4.0	0.0
655e1aece0d172b4e06a49e1f51c91b0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	29.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
46df26b24e337c94cd47318838af8c22	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
3bde11267227133eba505068981d6b3b	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1af1bcce99394525173d41c11999326	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827ce981ab7c8d0765136ddcfd85619b	0.0	0.0	0.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	8.0	0.0	0.0
d80662bb3e6ff1451f7b31847399b28d	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	294.0	0.0	230.0	878.0	0.0	0.0	0.0	378.0	0.0	10092.0
6b9ed81a32651e8a80623dbb0dd9e276	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca70d62de73e1a0d1f7366b98866324d	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	2.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	185.0
7a57172589a34113c2d1729e5a0f45ae	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	13.0	2.0	22.0	0.0	0.0	0.0	25.0	8.0	2.0
f9332ced4b0cdd22271429d1dedbeb05	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f75bd6c5dd1d6793bb3c204eda855055	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18f67b9a5ddd1a59c43f9d5c8a3ed90b	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b3a5fab85b258e481313819a471f422	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5932124b62c259d91dca3b3275a7a1e2	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0ef0b0bcce2ab39b0ad855648f3abb5	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
